xcord,ycord,zcord,plot,DBH,scientificname,commonname,year,state,carbon,sizeclass
320425.5575,4092151.288,2017.38,bn2,38.8,Abies concolor,White fir,2002,Live,0.419824288,2
320413.6075,4092150.108,2017.82,bn2,156,Pinus lambertiana,Sugar pine,2002,Live,10.49114348,6
320406.0975,4092152.548,2019.36,bn2,24.1,Abies concolor,White fir,2002,Live,0.129025336,2
320394.1175,4092154.598,2022.84,bn2,38,Abies concolor,White fir,2002,Live,0.398696976,2
320392.9475,4092155.058,2023.09,bn2,17,Abies concolor,White fir,2002,Live,0.054382707,1
320387.9475,4092153.448,2023.72,bn2,105,Abies concolor,White fir,2002,Live,4.955672261,6
320382.1975,4092155.578,2024.35,bn2,14,Abies concolor,White fir,2002,Live,0.033641657,1
320381.3125,4092154.458,2023.94,bn2,99.1,Abies concolor,White fir,2002,Live,4.293475662,5
320369.7475,4092155.408,2023.76,bn2,27.8,Abies concolor,White fir,2002,Live,0.183784876,2
320347.2575,4092156.548,2023.27,bn2,8.7,Pinus lambertiana,Sugar pine,2002,Live,0.009419035,1
320346.8375,4092157.358,2023.27,bn2,7,Abies concolor,White fir,2002,Live,0.00607676,1
320346.7375,4092156.998,2023.27,bn2,21,Calocedrus decurrens,Jeffrey pine,2002,Live,0.0772752,2
320346.0375,4092156.688,2023.06,bn2,5.5,Abies concolor,White fir,2002,Live,0.003356606,1
320338.4375,4092156.158,2023.7,bn2,83.5,Pinus lambertiana,Sugar pine,2002,Live,2.291800004,5
320341.7275,4092157.608,2019.665,bn2,18.3,Abies concolor,White fir,2002,Live,0.065261397,1
320420.4375,4092089.438,2005.09,bn2,7.3,Abies concolor,White fir,2002,Live,0.006738757,1
320448.6575,4092082.638,2001.78,bn2,5.5,Salis spp.,Willow,2002,Live,0.003895909,1
320427.0275,4092075.598,2000.61,bn2,5.2,Abies concolor,White fir,2002,Live,0.002924375,1
320383.0875,4092089.788,2015.74,bn2,7.3,Abies concolor,White fir,2002,Live,0.006738757,1
320483.8275,4091962.468,1978.61,bn2,63.1,Pinus jeffreyi,Jeffrey pine,2002,Live,1.159172561,4
320480.7625,4091958.693,1979.42,bn2,67.8,Pinus jeffreyi,Jeffrey pine,2002,Live,1.380583305,4
320462.9175,4091958.848,1986.45,bn2,8.6,Abies concolor,White fir,2002,Live,0.010094627,1
320467.0375,4091960.818,1985.66,bn2,30.2,Quercus kelloggii,California black oak,2002,Live,0.31828302,2
320464.9175,4091961.693,1986.23,bn2,82.9,Pinus jeffreyi,Jeffrey pine,2002,Live,2.251931045,5
320465.4775,4091962.263,1986.23,bn2,58,Pinus jeffreyi,Jeffrey pine,2002,Live,0.944272746,3
320465.5675,4091965.093,1986.13,bn2,86.9,Pinus jeffreyi,Jeffrey pine,2002,Live,2.525562296,5
320397.2575,4091998.608,2013.01,bn2,36.7,Calocedrus decurrens,Jeffrey pine,2002,Live,0.272107466,2
320394.9275,4092003.868,2014.27,bn2,9.6,Quercus kelloggii,California black oak,2002,Live,0.019739372,1
320359.3275,4091999.588,2023.95,bn2,5.1,Abies concolor,White fir,2002,Live,0.002788147,1
320320.6475,4091992.508,2020.83,bn2,16.8,Abies concolor,White fir,2002,Live,0.052813304,1
320298.4475,4092011.888,2021.26,bn2,5.3,Abies concolor,White fir,2002,Live,0.003064505,1
320411.3975,4091962.528,2004.61,bn2,14.7,Calocedrus decurrens,Jeffrey pine,2002,Live,0.034604653,1
320426.3175,4091960.228,1998.75,bn2,5.5,Abies concolor,White fir,2002,Live,0.003356606,1
320445.7575,4091969.668,1993.47,bn2,35.3,Pinus lambertiana,Sugar pine,2002,Live,0.282203454,2
320446.6175,4091971.398,1993.22,bn2,33.9,Abies concolor,White fir,2002,Live,0.300445975,2
320356.5975,4091962.878,2017.34,bn2,46.9,Abies concolor,White fir,2002,Live,0.671682861,3
320364.9775,4091958.038,2015.34,bn2,9.1,Abies concolor,White fir,2002,Live,0.011605205,1
320372.7575,4091973.898,2017.04,bn2,31,Abies concolor,White fir,2002,Live,0.240731836,2
320370.2975,4091975.538,2017.9,bn2,9.3,Abies concolor,White fir,2002,Live,0.012244928,1
320373.2675,4091963.668,2015,bn2,20.2,Abies concolor,White fir,2002,Live,0.08333852,2
320301.9975,4092048.718,2028.83,bn2,38.1,Abies concolor,White fir,2002,Live,0.40130232,2
320302.5575,4092048.858,2028.73,bn2,62.3,Abies concolor,White fir,2002,Live,1.357980217,4
320430.6875,4092040.088,2001.74,bn2,9.7,Calocedrus decurrens,Jeffrey pine,2002,Live,0.013585493,1
320478.5375,4092036.418,1986.34,bn2,6.3,Calocedrus decurrens,Jeffrey pine,2002,Live,0.005159477,1
320474.1475,4092064.288,1995.57,bn2,7.7,Abies concolor,White fir,2002,Live,0.007685772,1
320437.6175,4092070.228,1997.19,bn2,32.8,Calocedrus decurrens,Jeffrey pine,2002,Live,0.211189821,2
320433.2875,4092058.658,1999.81,bn2,8.4,Abies concolor,White fir,2002,Live,0.009525317,1
320364.4075,4092073.898,2021.87,bn2,7.7,Calocedrus decurrens,Jeffrey pine,2002,Live,0.008089862,1
320419.1575,4091992.918,2005.51,bn2,10.2,Pinus lambertiana,Sugar pine,2002,Live,0.013845849,1
320451.2725,4092014.043,1994.45,bn2,130.2,Abies concolor,White fir,2002,Live,8.449420343,6
320432.3775,4092023.688,2001.49,bn2,12.3,Abies concolor,White fir,2002,Live,0.024427461,1
320453.5675,4092035.778,1992.29,bn2,32.6,Abies concolor,White fir,2002,Live,0.272700895,2
320441.2075,4092101.273,2005.92,bn2,118.2,Pinus lambertiana,Sugar pine,2002,Live,5.339523979,6
320414.1225,4092097.843,2008.78,bn2,139.9,Calocedrus decurrens,Jeffrey pine,2002,Live,5.580432083,6
320360.6075,4092086.473,2020.96,bn2,120.7,Calocedrus decurrens,Jeffrey pine,2002,Live,3.998401257,6
320325.5575,4092064.088,2030.28,bn2,62.3,Calocedrus decurrens,Jeffrey pine,2002,Live,0.898235166,4
320416.6375,4092030.218,2007.22,bn2,13,Pinus jeffreyi,Jeffrey pine,2002,Live,0.024929689,1
320416.4675,4092029.998,2007.75,bn2,16.2,Pinus jeffreyi,Jeffrey pine,2002,Live,0.042524429,1
320421.3275,4091967.308,2001.66,bn2,27.1,Calocedrus decurrens,Jeffrey pine,2002,Live,0.137309406,2
320416.1575,4091967.358,2003.37,bn2,26.7,Pinus jeffreyi,Jeffrey pine,2002,Live,0.143139865,2
320436.3975,4092024.388,1999.76,bn2,42.4,Abies concolor,White fir,2002,Live,0.523089132,3
320459.4975,4092040.988,1990.16,bn2,9.5,Calocedrus decurrens,Jeffrey pine,2002,Live,0.012964275,1
320469.7575,4091966.618,1984.65,bn2,50.5,Pinus jeffreyi,Jeffrey pine,2002,Live,0.674216886,3
320467.0675,4091970.758,1986.29,bn2,22.9,Abies concolor,White fir,2002,Live,0.113695821,2
320464.8975,4091981.593,1987.95,bn2,84.7,Calocedrus decurrens,Jeffrey pine,2002,Live,1.796982478,5
320465.6175,4091976.723,1987.2,bn2,61.3,Pinus jeffreyi,Jeffrey pine,2002,Live,1.080357507,4
320462.4575,4091976.758,1988.66,bn2,93.4,Pinus jeffreyi,Jeffrey pine,2002,Live,3.010206683,5
320322.6375,4091959.068,2016.66,bn2,14.2,Abies concolor,White fir,2002,Live,0.034842675,1
320406.6875,4091989.638,2009.33,bn2,14.1,Pinus lambertiana,Sugar pine,2002,Live,0.030359785,1
320392.3275,4092003.258,2015.18,bn2,9.5,Quercus kelloggii,California black oak,2002,Live,0.019245467,1
320442.4275,4092089.198,2003.86,bn2,12.2,Abies concolor,White fir,2002,Live,0.023939538,1
320327.6775,4092101.158,2027.88,bn2,16.5,Quercus kelloggii,California black oak,2002,Live,0.073340854,1
320407.1875,4092016.668,2012.13,bn2,7,Abies concolor,White fir,2002,Live,0.00607676,1
320407.8175,4092015.568,2011.77,bn2,22,Abies concolor,White fir,2002,Dead,0.097565118,2
320406.9175,4092005.448,2010.71,bn2,124,Calocedrus decurrens,Jeffrey pine,2002,Live,4.249526603,6
320416.2575,4092003.148,2007.74,bn2,21,Pinus lambertiana,Sugar pine,2002,Live,0.079861643,2
320416.3475,4092058.248,2006.84,bn2,54,Abies concolor,White fir,2002,Live,0.952657324,3
320417.9675,4092056.688,2006.07,bn2,33,Abies concolor,White fir,2002,Live,0.281067139,2
320425.7075,4092058.738,2002.67,bn2,7,Abies concolor,White fir,2002,Live,0.00607676,1
320425.2075,4092058.298,2003.16,bn2,11,Abies concolor,White fir,2002,Live,0.01853536,1
320417.1475,4092075.818,2005.63,bn2,67,Pinus lambertiana,Sugar pine,2002,Live,1.34128113,4
320318.2975,4092011.328,2023.2,bn2,57,Calocedrus decurrens,Jeffrey pine,2002,Live,0.73490321,3
320322.7775,4092007.328,2023.12,bn2,183,Pinus lambertiana,Sugar pine,2002,Live,15.47314685,6
320359.1575,4091999.708,2023.95,bn2,6,Calocedrus decurrens,Jeffrey pine,2002,Live,0.004625583,1
320355.9875,4092007.378,2025.65,bn2,49,Pinus jeffreyi,Jeffrey pine,2002,Live,0.626533656,3
320355.4275,4092017.398,2028.04,bn2,43,Pinus lambertiana,Sugar pine,2002,Dead,0.434344658,3
320354.8475,4092028.438,2030.86,bn2,142,Pinus lambertiana,Sugar pine,2002,Live,8.344920841,6
320380.1675,4092049.018,2021.94,bn2,98,Pinus jeffreyi,Jeffrey pine,2002,Live,3.383840682,5
320384.5975,4092050.098,2019.79,bn2,27,Abies concolor,White fir,2002,Live,0.17096106,2
320389.0675,4092045.668,2018.61,bn2,5,Abies concolor,White fir,2002,Live,0.002655783,1
320394.0775,4092043.448,2016.58,bn2,16,Abies concolor,White fir,2002,Dead,0.04417045,1
320409.6975,4092064.048,2009.1,bn2,13,Abies concolor,White fir,2002,Live,0.028009104,1
320409.8175,4092055.848,2009.39,bn2,43,Abies concolor,White fir,2002,Live,0.541629221,3
320427.8775,4092057.338,2002.05,bn2,69,Abies concolor,White fir,2002,Live,1.749414284,4
320427.7075,4092058.718,2001.82,bn2,29,Abies concolor,White fir,2002,Live,0.204068438,2
320424.9275,4092059.888,2003.09,bn2,44,Abies concolor,White fir,2002,Dead,0.546226506,3
320427.0675,4092064.218,2002.06,bn2,8,Abies concolor,White fir,2002,Live,0.008445338,1
320426.0975,4092064.058,2002.52,bn2,26,Abies concolor,White fir,2002,Live,0.155703523,2
320429.0975,4092068.728,2000.96,bn2,15,Abies concolor,White fir,2002,Live,0.039900826,1
320428.3375,4092071.128,2001.12,bn2,5,Calocedrus decurrens,Jeffrey pine,2002,Live,0.003076899,1
320425.3775,4092069.678,2002.55,bn2,12,Calocedrus decurrens,Jeffrey pine,2002,Live,0.021918547,1
320424.6475,4092072.608,2002.26,bn2,5,Calocedrus decurrens,Jeffrey pine,2002,Live,0.003076899,1
320425.7075,4092073.038,2001.78,bn2,38,Pinus lambertiana,Sugar pine,2002,Live,0.33759735,2
320422.0075,4092067.578,2003.98,bn2,18,Pinus jeffreyi,Jeffrey pine,2002,Live,0.054920694,1
320424.3875,4092066.948,2003.26,bn2,14,Abies concolor,White fir,2002,Dead,0.033641657,1
320423.9875,4092065.568,2003.28,bn2,29,Abies concolor,White fir,2002,Live,0.204068438,2
320419.6675,4092065.448,2004.98,bn2,26,Abies concolor,White fir,2002,Live,0.155703523,2
320420.5975,4092062.568,2004.79,bn2,32,Abies concolor,White fir,2002,Live,0.26043341,2
320418.2875,4092066.038,2005.81,bn2,18,N/A,N/A,2002,Dead,0.062645541,1
320417.7875,4092068.128,2005.67,bn2,42,Abies concolor,White fir,2002,Dead,0.486622853,3
320414.2175,4092060.268,2007.65,bn2,15,Calocedrus decurrens,Jeffrey pine,2002,Live,0.036214815,1
320416.8475,4092056.298,2006.6,bn2,18,Calocedrus decurrens,Jeffrey pine,2002,Live,0.054600984,1
320420.2775,4092058.068,2005.26,bn2,8,Calocedrus decurrens,Jeffrey pine,2002,Live,0.008814188,1
320410.4475,4092049.308,2009.64,bn2,26,Calocedrus decurrens,Jeffrey pine,2002,Live,0.12506138,2
320411.6275,4092048.888,2008.81,bn2,47,Abies concolor,White fir,2002,Live,0.675238682,3
320411.8675,4092048.428,2008.91,bn2,62,Abies concolor,White fir,2002,Live,1.341823658,4
320417.8175,4092041.528,2007.11,bn2,6,Abies concolor,White fir,2002,Live,0.004157572,1
320420.2375,4092045.198,2006.28,bn2,7,Quercus chrysolepis,Canyon live oak,2002,Live,0.009199162,1
320428.4275,4092047.528,2002.85,bn2,32,Abies concolor,White fir,2002,Live,0.26043341,2
320428.4675,4092045.518,2003.11,bn2,32,Abies concolor,White fir,2002,Live,0.26043341,2
320429.4175,4092047.278,2002.72,bn2,16,Calocedrus decurrens,Jeffrey pine,2002,Dead,0.039519207,1
320429.5975,4092046.678,2002.29,bn2,19,Calocedrus decurrens,Jeffrey pine,2002,Live,0.061673555,1
320429.8675,4092045.338,2002.28,bn2,9,Abies concolor,White fir,2002,Live,0.011293003,1
320437.7275,4092049.788,1998.37,bn2,138,Calocedrus decurrens,Jeffrey pine,2002,Dead,5.171140748,6
320438.0775,4092054.418,1998.23,bn2,98,Pinus lambertiana,Sugar pine,2002,Live,3.383840682,5
320438.2675,4092053.908,1998.23,bn2,15,Pinus jeffreyi,Jeffrey pine,2002,Dead,0.023997504,1
320425.0175,4092044.058,2004.17,bn2,41,Abies concolor,White fir,2002,Live,0.481318503,3
320424.3575,4092040.398,2004.61,bn2,78,Pinus jeffreyi,Jeffrey pine,2002,Live,1.941627012,4
320409.6875,4092062.128,2009.28,bn2,20,Pinus lambertiana,Sugar pine,2002,Dead,0.067151123,1
320409.5075,4092061.548,2009.28,bn2,10,Pinus lambertiana,Sugar pine,2002,Dead,0.012321676,1
320430.8675,4092033.248,2001.61,bn2,7,Abies concolor,White fir,2002,Live,0.00607676,1
320431.7975,4092031.268,2001.27,bn2,12,Abies concolor,White fir,2002,Live,0.022981268,1
320430.7275,4092027.128,2002.11,bn2,22,Abies concolor,White fir,2002,Live,0.10295028,2
320422.9075,4092014.888,2005.42,bn2,100,Pinus lambertiana,Sugar pine,2002,Live,3.554375577,5
320388.8475,4092068.968,2015.98,bn2,70,Pinus jeffreyi,Jeffrey pine,2002,Dead,1.492132483,4
320388.5075,4092067.008,2016.1,bn2,40,Abies concolor,White fir,2002,Live,0.452744451,2
320430.7175,4092064.738,2000.32,bn2,33,Pinus jeffreyi,Jeffrey pine,2002,Live,0.239560494,2
320433.8075,4092065.478,1999.28,bn2,57,Abies concolor,White fir,2002,Live,1.089315499,3
320404.9975,4092032.738,2012.35,bn2,55,Abies concolor,White fir,2002,Live,0.996997056,3
320404.7675,4092032.508,2012.35,bn2,49,Abies concolor,White fir,2002,Live,0.748725283,3
320398.6275,4092029.548,2014.28,bn2,23,Calocedrus decurrens,Jeffrey pine,2002,Live,0.094860724,2
320394.8875,4092031.748,2016.02,bn2,36,Calocedrus decurrens,Jeffrey pine,2002,Live,0.260538723,2
320394.7575,4092028.958,2016.18,bn2,13,Abies concolor,White fir,2002,Live,0.028009104,1
320394.4975,4092027.818,2016.43,bn2,17,Abies concolor,White fir,2002,Live,0.054382707,1
320393.5775,4092028.688,2016.58,bn2,20,Abies concolor,White fir,2002,Live,0.081310767,1
320389.6575,4092026.368,2017.4,bn2,8,Pinus jeffreyi,Jeffrey pine,2002,Live,0.00768846,1
320391.5075,4092025.998,2016.8,bn2,13,Abies concolor,White fir,2002,Live,0.028009104,1
320383.5475,4092027.938,2019.53,bn2,38,Calocedrus decurrens,Jeffrey pine,2002,Live,0.29433837,2
320382.4275,4092028.128,2020.36,bn2,44,Calocedrus decurrens,Jeffrey pine,2002,Live,0.409738665,3
320379.5875,4092026.538,2020.97,bn2,70,Abies concolor,White fir,2002,Live,1.812960822,4
320375.4275,4092026.038,2023.32,bn2,8,Calocedrus decurrens,Jeffrey pine,2002,Live,0.008814188,1
320421.7775,4092067.258,2004.04,bn2,25,Pinus jeffreyi,Jeffrey pine,2002,Dead,0.115758244,2
320380.7075,4092015.448,2019.54,bn2,51,Pinus jeffreyi,Jeffrey pine,2002,Live,0.690570939,3
320394.4575,4092021.728,2015.89,bn2,28,Calocedrus decurrens,Jeffrey pine,2002,Live,0.147807082,2
320401.6275,4092021.218,2013.43,bn2,32,Calocedrus decurrens,Jeffrey pine,2002,Live,0.199748822,2
320418.0175,4092066.628,2005.73,bn2,7,Calocedrus decurrens,Jeffrey pine,2002,Live,0.006533158,1
320405.0475,4092019.188,2012.67,bn2,36,Abies concolor,White fir,2002,Live,0.348699111,2
320405.7375,4092018.738,2012.41,bn2,17,Abies concolor,White fir,2002,Live,0.054382707,1
320405.1175,4092020.498,2012.63,bn2,45,Abies concolor,White fir,2002,Live,0.60623761,3
320406.1275,4092015.498,2012.16,bn2,29,Pinus lambertiana,Sugar pine,2002,Live,0.174980784,2
320374.5575,4092091.738,2017.1,bn2,12,Quercus kelloggii,California black oak,2002,Dead,0.033884919,1
320374.6475,4092090.578,2017.16,bn2,29,Abies concolor,White fir,2002,Live,0.204068438,2
320373.0075,4092089.208,2017.73,bn2,35,Abies concolor,White fir,2002,Live,0.325186417,2
320374.5675,4092086.598,2017.69,bn2,101,Pinus lambertiana,Sugar pine,2002,Live,3.641501318,6
320372.7175,4092087.568,2017.86,bn2,18,Abies concolor,White fir,2002,Live,0.062645541,1
320372.1175,4092087.338,2018.24,bn2,10,Abies concolor,White fir,2002,Live,0.014647586,1
320370.6775,4092089.158,2018.13,bn2,6,Abies concolor,White fir,2002,Live,0.004157572,1
320369.7175,4092088.208,2018.45,bn2,29,Abies concolor,White fir,2002,Live,0.204068438,2
320371.4175,4092083.668,2018.91,bn2,29,Abies concolor,White fir,2002,Live,0.204068438,2
320371.4375,4092081.288,2019.39,bn2,26,Abies concolor,White fir,2002,Live,0.155703523,2
320369.3175,4092069.458,2021.94,bn2,6,Abies concolor,White fir,2002,Live,0.004157572,1
320362.3875,4092068.358,2024.03,bn2,8,Calocedrus decurrens,Jeffrey pine,2002,Live,0.008814188,1
320361.8675,4092068.038,2024.03,bn2,17,Abies concolor,White fir,2002,Live,0.054382707,1
320357.8175,4092072.068,2024.08,bn2,9,Pinus lambertiana,Sugar pine,2002,Live,0.010224761,1
320355.8075,4092072.358,2024.68,bn2,54,Pinus lambertiana,Sugar pine,2002,Live,0.793590436,3
320355.9975,4092072.958,2024.45,bn2,20,Calocedrus decurrens,Jeffrey pine,2002,Live,0.069229476,1
320356.8775,4092066.758,2025.81,bn2,32,Calocedrus decurrens,Jeffrey pine,2002,Live,0.199748822,2
320363.0575,4092061.458,2025.52,bn2,19,Calocedrus decurrens,Jeffrey pine,2002,Live,0.061673555,1
320362.2175,4092060.478,2026.05,bn2,7,Pinus lambertiana,Sugar pine,2002,Live,0.005566614,1
320354.9675,4092060.288,2028,bn2,36,Abies concolor,White fir,2002,Live,0.348699111,2
320357.6075,4092049.248,2029.64,bn2,8,Calocedrus decurrens,Jeffrey pine,2002,Live,0.008814188,1
320357.6775,4092052.118,2029.09,bn2,20,Abies concolor,White fir,2002,Live,0.081310767,1
320352.8675,4092047.488,2030.96,bn2,45,Abies concolor,White fir,2002,Live,0.60623761,3
320352.6975,4092045.648,2031.23,bn2,27,Abies concolor,White fir,2002,Live,0.17096106,2
320349.4075,4092046.138,2030.98,bn2,12,Pinus jeffreyi,Jeffrey pine,2002,Live,0.020530904,1
320352.8375,4092057.898,2029.02,bn2,20,Pinus lambertiana,Sugar pine,2002,Live,0.070935917,1
320350.7775,4092058.318,2029.24,bn2,7,Calocedrus decurrens,Jeffrey pine,2002,Live,0.006533158,1
320350.2375,4092059.468,2029.06,bn2,7,Abies concolor,White fir,2002,Live,0.00607676,1
320343.7675,4092076.888,2026.37,bn2,5,Abies concolor,White fir,2002,Live,0.002655783,1
320343.8875,4092076.668,2026.37,bn2,14,Abies concolor,White fir,2002,Live,0.033641657,1
320331.0975,4092068.588,2030.14,bn2,15,Abies concolor,White fir,2002,Live,0.039900826,1
320325.6775,4092062.488,2030.1,bn2,6,Abies concolor,White fir,2002,Live,0.004157572,1
320344.7775,4092053.638,2030.21,bn2,9,Abies concolor,White fir,2002,Live,0.011293003,1
320345.1675,4092048.008,2030.55,bn2,126,Abies concolor,White fir,2002,Live,7.789390824,6
320343.0475,4092045.698,2030.43,bn2,6,Calocedrus decurrens,Jeffrey pine,2002,Live,0.004625583,1
320339.3375,4092046.298,2029.83,bn2,25,Calocedrus decurrens,Jeffrey pine,2002,Live,0.114477403,2
320333.9375,4092049.918,2029.44,bn2,27,Calocedrus decurrens,Jeffrey pine,2002,Live,0.136169558,2
320331.2975,4092054.318,2029.52,bn2,9,Abies concolor,White fir,2002,Live,0.011293003,1
320324.0275,4092038.928,2027.44,bn2,14,Calocedrus decurrens,Jeffrey pine,2002,Live,0.03100556,1
320323.1975,4092038.118,2027.17,bn2,62,Abies concolor,White fir,2002,Live,1.341823658,4
320393.2475,4092028.348,2016.67,bn2,23,Abies concolor,White fir,2002,Live,0.114929233,2
320321.8075,4092042.278,2027.24,bn2,7,Abies concolor,White fir,2002,Live,0.00607676,1
320317.6775,4092036.628,2026.14,bn2,12,Calocedrus decurrens,Jeffrey pine,2002,Live,0.021918547,1
320377.8075,4092026.208,2021.7,bn2,118,Pinus jeffreyi,Jeffrey pine,2002,Dead,5.080828472,6
320317.0375,4092031.048,2025.54,bn2,9,Abies concolor,White fir,2002,Live,0.011293003,1
320317.1775,4092030.158,2025.47,bn2,10,Abies concolor,White fir,2002,Live,0.014647586,1
320317.1475,4092029.508,2025.47,bn2,11,Abies concolor,White fir,2002,Live,0.01853536,1
320315.3275,4092031.018,2025.04,bn2,11,Calocedrus decurrens,Jeffrey pine,2002,Live,0.018023346,1
320314.2075,4092029.288,2024.74,bn2,10,Calocedrus decurrens,Jeffrey pine,2002,Live,0.01454782,1
320313.9075,4092029.328,2024.74,bn2,17,Calocedrus decurrens,Jeffrey pine,2002,Live,0.04800505,1
320311.1375,4092027.478,2023.81,bn2,25,Abies concolor,White fir,2002,Live,0.141289597,2
320309.2875,4092026.578,2023.43,bn2,20,Abies concolor,White fir,2002,Live,0.081310767,1
320307.5175,4092025.668,2023.29,bn2,8,Abies concolor,White fir,2002,Live,0.008445338,1
320306.7175,4092026.408,2023.34,bn2,16,Abies concolor,White fir,2002,Live,0.046807714,1
320307.8675,4092026.898,2023.45,bn2,43,Pinus jeffreyi,Jeffrey pine,2002,Live,0.455996834,3
320307.7375,4092026.808,2023.45,bn2,28,Pinus jeffreyi,Jeffrey pine,2002,Dead,0.152618619,2
320311.6875,4092032.518,2024.89,bn2,22,Calocedrus decurrens,Jeffrey pine,2002,Live,0.085816948,2
320311.4575,4092032.698,2024.71,bn2,46,Pinus jeffreyi,Jeffrey pine,2002,Live,0.53728172,3
320311.0275,4092032.788,2024.71,bn2,11,Calocedrus decurrens,Jeffrey pine,2002,Live,0.018023346,1
320374.9375,4092087.798,2017.54,bn2,15,Pinus lambertiana,Sugar pine,2002,Dead,0.033254366,1
320310.5275,4092034.828,2025.08,bn2,16,Abies concolor,White fir,2002,Live,0.046807714,1
320309.0275,4092033.468,2024.6,bn2,7,Abies concolor,White fir,2002,Live,0.00607676,1
